"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","866","Юзер не может сделать депозит на невалидную сумму [3] invalidAmount=5001.0, expectedErrorMessage=Deposit amount cannot exceed 5000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","344","userCanGoFromMakeTransferToDashboard()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoFromMakeTransferToDashboard"
"","629","userSeesChangedBalanceAfterTransferInAcc()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userSeesChangedBalanceAfterTransferInAcc"
"","1576","Юзер не может переводить невалидную сумму при балансе 5000 [1] invalidSum=0.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","322","userCanChangeNameSuccessfully()","","2026-06-17","broken","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanChangeNameSuccessfully"
"","588","userCanSeeTransferOutTransaction()","","2026-06-17","broken","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanSeeTransferOutTransaction"
"","328","userCanGoFromDashBoardToEditProfile()","","2026-06-17","broken","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanGoFromDashBoardToEditProfile"
"","571","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","579","userSenderCanSearchTransactionByReceiverUsername()","","2026-06-17","broken","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userSenderCanSearchTransactionByReceiverUsername"
"","329","userCantInputInvalidName(String, String) [1] invalidName=a, alertMessage=Name must contain two words with letters only","","2026-06-17","broken","2026-06-17","","uisenior.changename.ChangeNameNegativeTest","uisenior.changename.ChangeNameNegativeTest","userCantInputInvalidName"
"","330","userCantMakeDepositIfDoesntChooseAcc()","","2026-06-17","broken","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositIfDoesntChooseAcc"
"","1716","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","1568","Юзер не может переводить невалидную сумму при балансе 5000 [3] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","1357","userIsForbiddenToGetAllUsers()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","userIsForbiddenToGetAllUsers"
"","321","userCanClickHomeButtonGoToDashboard()","","2026-06-17","broken","2026-06-17","","uisenior.makedeposit.MakeDepositPositiveTest","uisenior.makedeposit.MakeDepositPositiveTest","userCanClickHomeButtonGoToDashboard"
"","334","userCantMakeDepositWithInvalidSum(Double, String) [2] sum=0.0, alterMessage=❌ Please enter a valid amount.","","2026-06-17","broken","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositWithInvalidSum"
"","326","userCanMakeDeposit()","","2026-06-17","broken","2026-06-17","","uisenior.makedeposit.MakeDepositPositiveTest","uisenior.makedeposit.MakeDepositPositiveTest","userCanMakeDeposit"
"","656","Юзер может сменить имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangesNameTest","apisenior.onlyapi.user.changename.UserChangesNameTest","authUserChangeNameTest"
"","859","Юзер не может сделать депозит на невалидную сумму [1] invalidAmount=-1.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","572","userSenderCanSearchTransactionByReceiverName()","","2026-06-17","broken","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userSenderCanSearchTransactionByReceiverName"
"","334","userCanSeeUpdatedNameEverywhere()","","2026-06-17","broken","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanSeeUpdatedNameEverywhere"
"","341","userCanGoFromDashboardToMakeTransfer()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoFromDashboardToMakeTransfer"
"","1376","Юзер переводит деньги с одного своего аккаунта на другой","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransferMoneyFromOneAccToAnotherAcc"
"","330","userCanGoFromTransferAgainToNewTransfer()","","2026-06-17","broken","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanGoFromTransferAgainToNewTransfer"
"","348","userCanGoFromTransferAgainToDashboard()","","2026-06-17","broken","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanGoFromTransferAgainToDashboard"
"","568","Юзер не может сменить имя, используя невалидное имя [4] invalidName=   , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","176","Неизвестный юзер не может сменить себе имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","unknownUserCantChangeNameThemself"
"","1580","Юзер не может переводить невалидную сумму при балансе 5000 [2] invalidSum=-1.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","320","userCantMakeDepositWithInvalidSum(Double, String) [1] sum=5001.0, alterMessage=❌ Please deposit less or equal to 5000$.","","2026-06-17","broken","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositWithInvalidSum"
"","613","userCantTransferMoneyWithoutNameIfRecipientNameIsExisted()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyWithoutNameIfRecipientNameIsExisted"
"","562","unknownUserCantCreateUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","unknownUserCantCreateUser"
"","1687","Неизвестный юзер не может отправлять трансфер от лица созданного юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","unknownUserCantMakeTransferUsingOtherUserCredentials"
"","593","userReceiverSearchesByUsernameButSeeTransactionWithName()","","2026-06-17","broken","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userReceiverSearchesByUsernameButSeeTransactionWithName"
"","368","userCantTransferMoneyWithoutRecipientAccNumberAndName()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyWithoutRecipientAccNumberAndName"
"","359","userCantTransferMoneyToItsAcc()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyToItsAcc"
"","578","userCanSeeTransferInTransaction()","","2026-06-17","broken","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanSeeTransferInTransaction"
"","573","Юзер не может сменить имя, используя невалидное имя [2] invalidName=Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","5065","userCantTransferWithoutSenderAcc()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferWithoutSenderAcc"
"","595","userCanTransferMoneyToUserIfRecipientDoesntHaveName()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanTransferMoneyToUserIfRecipientDoesntHaveName"
"","819","админ не может сменить имя другому юзеру","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeNameOtherUser"
"","329","userCantSaveEmptyChangeNameField()","","2026-06-17","broken","2026-06-17","","uisenior.changename.ChangeNameNegativeTest","uisenior.changename.ChangeNameNegativeTest","userCantSaveEmptyChangeNameField"
"","791","Юзер не может сделать депозит не авторизовавшись","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","test401"
"","876","Юзер не может сделать депозит на невалидную сумму [2] invalidAmount=0.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1625","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","337","pageHasCorrectPageName()","","2026-06-17","broken","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","pageHasCorrectPageName"
"","661","userIsForbiddenToCreateUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","userIsForbiddenToCreateUser"
