"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1932","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","643","Юзер не может сменить имя, используя невалидное имя [1] invalidName=Polina  Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","893","userCantMakeDepositIfDoesntChooseAcc()","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositIfDoesntChooseAcc"
"","1286","userCanGoFromMakeTransferToDashboard()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoFromMakeTransferToDashboard"
"","1924","userCantTransferMoneyWithoutRecipientAccNumberAndName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyWithoutRecipientAccNumberAndName"
"","2193","userCantTransferMoneyToUnknownAcc()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyToUnknownAcc"
"","1063","userCanGoToTransferAgainClickingButton()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoToTransferAgainClickingButton"
"","651","Юзер не может сменить имя, используя невалидное имя [2] invalidName=Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","8121","userCantTransferWithoutSenderAcc()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferWithoutSenderAcc"
"","1309","userCanGoFromTransferAgainToNewTransfer()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanGoFromTransferAgainToNewTransfer"
"","1821","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","984","userCanChangeNameSuccessfully()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanChangeNameSuccessfully"
"","877","Юзер не может сделать депозит не авторизовавшись","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","test401"
"","1441","userCanSeeUpdatedNameEverywhere()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanSeeUpdatedNameEverywhere"
"","1029","userCanClickHomeButtonGoToDashboard()","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositPositiveTest","uisenior.makedeposit.MakeDepositPositiveTest","userCanClickHomeButtonGoToDashboard"
"","3166","userCanTransferMoneyToUserIfRecipientDoesntHaveName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanTransferMoneyToUserIfRecipientDoesntHaveName"
"","1790","Юзер не может переводить невалидную сумму при балансе 5000 [1] invalidSum=0.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","3645","userMustNotInitiateTransferInTransaction()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainNegativeTest","uisenior.transferagain.TransferAgainNegativeTest","userMustNotInitiateTransferInTransaction"
"","644","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","750","userIsForbiddenToDeleteUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","userIsForbiddenToDeleteUser"
"","729","userIsForbiddenToCreateUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","userIsForbiddenToCreateUser"
"","579","adminCanDeleteUserSuccessfully()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.AdminPositiveTest","apisenior.onlyapi.admin.AdminPositiveTest","adminCanDeleteUserSuccessfully"
"","3335","userReceiverCanSearchTransactionBySenderUsername()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userReceiverCanSearchTransactionBySenderUsername"
"","1822","userCanMakeDeposit()","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositPositiveTest","uisenior.makedeposit.MakeDepositPositiveTest","userCanMakeDeposit"
"","963","Юзер не может сделать депозит на невалидную сумму [3] invalidAmount=5001.0, expectedErrorMessage=Deposit amount cannot exceed 5000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","747","Юзер может сменить имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangesNameTest","apisenior.onlyapi.user.changename.UserChangesNameTest","authUserChangeNameTest"
"","3254","userSenderCanSearchTransactionByReceiverUsername()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userSenderCanSearchTransactionByReceiverUsername"
"","3447","userReceiverCanSearchTransactionBySenderName()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userReceiverCanSearchTransactionBySenderName"
"","1540","userCantMakeDepositWithInvalidSum(Double, String) [1] sum=5001.0, alterMessage=❌ Please deposit less or equal to 5000$.","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositWithInvalidSum"
"","604","adminCanGetAllUsersSuccessfully()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.AdminPositiveTest","apisenior.onlyapi.admin.AdminPositiveTest","adminCanGetAllUsersSuccessfully"
"","966","Юзер делает депозит","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositTest","authUserMakesDeposit"
"","199","Неизвестный юзер не может сменить себе имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","unknownUserCantChangeNameThemself"
"","2706","userCanMakeDepositInTransferAgain()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanMakeDepositInTransferAgain"
"","1529","userCanSeeNewName()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanSeeNewName"
"","1803","Юзер не может переводить невалидную сумму при балансе 5000 [4] invalidSum=6000.0, expectedErrorMessage=Invalid transfer: insufficient funds or invalid accounts","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","1955","Юзер не может делать перевод от лица другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userCantTransferMoneyUsingOtherUserCredentials"
"","1228","userCanGoFromDashBoardToEditProfile()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanGoFromDashBoardToEditProfile"
"","648","Юзер не может сменить имя, используя невалидное имя [3] invalidName= , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","2009","userCanSeeTransferOutTransaction()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanSeeTransferOutTransaction"
"","2306","userCantMakeTransferToItsAccId()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantMakeTransferToItsAccId"
"","3637","userSeesChangedBalanceAfterTransferInAcc()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userSeesChangedBalanceAfterTransferInAcc"
"","580","unknownUserCantCreateUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","unknownUserCantCreateUser"
"","1295","userIsForbiddenToGetAllUsers()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","userIsForbiddenToGetAllUsers"
"","3288","userCanTransferMoneyToUserWithRecipientName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanTransferMoneyToUserWithRecipientName"
"","935","userCantInputInvalidName(String, String) [1] invalidName=a, alertMessage=Name must contain two words with letters only","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNameNegativeTest","uisenior.changename.ChangeNameNegativeTest","userCantInputInvalidName"
"","511","adminCantCreateUserWithUnappropriatedUsername()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","adminCantCreateUserWithUnappropriatedUsername"
"","2235","unknownUserCantGetAllUsers()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","unknownUserCantGetAllUsers"
"","3564","userCantTransferOutAgainIfAmountMoreThanBalance()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainNegativeTest","uisenior.transferagain.TransferAgainNegativeTest","userCantTransferOutAgainIfAmountMoreThanBalance"
"","1034","userCanGoFromDashboardToDepositMoneyPage()","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositPositiveTest","uisenior.makedeposit.MakeDepositPositiveTest","userCanGoFromDashboardToDepositMoneyPage"
"","893","pageHasCorrectPageName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","pageHasCorrectPageName"
"","1776","Юзер не может переводить невалидную сумму при балансе 5000 [3] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","2878","userCantTransferMoneyWithoutSum()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyWithoutSum"
"","1124","userCanGoFromDashboardToMakeTransfer()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoFromDashboardToMakeTransfer"
"","1573","Юзер переводит деньги с одного своего аккаунта на другой","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransferMoneyFromOneAccToAnotherAcc"
"","969","Юзер не может сделать депозит на невалидную сумму [1] invalidAmount=-1.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1545","userCantMakeDepositWithInvalidSum(Double, String) [2] sum=0.0, alterMessage=❌ Please enter a valid amount.","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositWithInvalidSum"
"","3298","userCantTransferMoneyByAccId()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyByAccId"
"","1951","userCanSeeTransferInTransaction()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanSeeTransferInTransaction"
