"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","573","adminCantDeleteAlreadyDeletedUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","adminCantDeleteAlreadyDeletedUser"
"","1180","userCanSeeDepositTransaction()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanSeeDepositTransaction"
"","1025","pageHasCorrectPageName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","pageHasCorrectPageName"
"","577","Юзер не может сменить имя, используя невалидное имя [2] invalidName=Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","1776","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000 [1] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
"","3086","userSenderCanSearchTransactionByReceiverUsername()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userSenderCanSearchTransactionByReceiverUsername"
"","1642","userCanSeeNewName()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanSeeNewName"
"","2474","userCanMakeDepositInTransferAgain()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanMakeDepositInTransferAgain"
"","835","userCanChangeNameSuccessfully()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanChangeNameSuccessfully"
"","974","userCanClickHomeButtonGoToDashboard()","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositPositiveTest","uisenior.makedeposit.MakeDepositPositiveTest","userCanClickHomeButtonGoToDashboard"
"","1703","Неизвестный юзер не может отправлять трансфер от лица созданного юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","unknownUserCantMakeTransferUsingOtherUserCredentials"
"","186","Неизвестный юзер не может сменить себе имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","unknownUserCantChangeNameThemself"
"","1152","userCanGoFromDashBoardToEditProfile()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanGoFromDashBoardToEditProfile"
"","1585","Юзер не может переводить невалидную сумму при балансе 5000 [3] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","869","Юзер не может сделать депозит на невалидную сумму [3] invalidAmount=5001.0, expectedErrorMessage=Deposit amount cannot exceed 5000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","2218","unknownUserCantGetAllUsers()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","unknownUserCantGetAllUsers"
"","823","админ не может сменить имя другому юзеру","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeNameOtherUser"
"","1593","Юзер не может переводить невалидную сумму при балансе 5000 [1] invalidSum=0.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","3336","userCanTransferMoneyToUserIfRecipientDoesntHaveName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanTransferMoneyToUserIfRecipientDoesntHaveName"
"","581","Юзер не может сменить имя, используя невалидное имя [1] invalidName=Polina  Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","940","userCanGoFromDashboardToDepositMoneyPage()","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositPositiveTest","uisenior.makedeposit.MakeDepositPositiveTest","userCanGoFromDashboardToDepositMoneyPage"
"","1960","userCantTransferMoneyToUnknownAcc()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyToUnknownAcc"
"","881","Юзер не может сделать депозит на невалидную сумму [2] invalidAmount=0.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1758","Юзер не может делать перевод от лица другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userCantTransferMoneyUsingOtherUserCredentials"
"","579","Юзер не может сменить имя, используя невалидное имя [4] invalidName=   , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","809","userCantMakeDepositIfDoesntChooseAcc()","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositIfDoesntChooseAcc"
"","1622","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","660","Юзер может сменить имя","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangesNameTest","apisenior.onlyapi.user.changename.UserChangesNameTest","authUserChangeNameTest"
"","1795","userCantTransferMoneyWithoutRecipientAccNumberAndName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyWithoutRecipientAccNumberAndName"
"","3146","userSenderCanSearchTransactionByReceiverName()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userSenderCanSearchTransactionByReceiverName"
"","535","adminCanDeleteUserSuccessfully()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.AdminPositiveTest","apisenior.onlyapi.admin.AdminPositiveTest","adminCanDeleteUserSuccessfully"
"","3107","userCantTransferMoneyWithoutNameIfRecipientNameIsExisted()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyWithoutNameIfRecipientNameIsExisted"
"","1384","userCanGoFromMakeTransferToDashboard()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoFromMakeTransferToDashboard"
"","1376","userCanSeeUpdatedNameEverywhere()","","2026-06-17","failed","2026-06-17","","uisenior.changename.ChangeNamePositiveTest","uisenior.changename.ChangeNamePositiveTest","userCanSeeUpdatedNameEverywhere"
"","1233","userCantMakeDepositWithInvalidSum(Double, String) [2] sum=0.0, alterMessage=❌ Please enter a valid amount.","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositWithInvalidSum"
"","586","unknownUserCantCreateUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","unknownUserCantCreateUser"
"","2314","userCantTransferWithoutCheckbox()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferWithoutCheckbox"
"","861","Юзер делает депозит","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositTest","authUserMakesDeposit"
"","3369","userMustNotInitiateTransferInTransaction()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainNegativeTest","uisenior.transferagain.TransferAgainNegativeTest","userMustNotInitiateTransferInTransaction"
"","577","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","3510","userCanTransferOutAgain()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanTransferOutAgain"
"","473","unknownUserCantDeleteUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","unknownUserCantDeleteUser"
"","2824","userSeesChangedBalanceAfterTransferInAcc()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userSeesChangedBalanceAfterTransferInAcc"
"","1040","userCanGoFromDashboardToMakeTransfer()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoFromDashboardToMakeTransfer"
"","843","Юзер не может сделать депозит не авторизовавшись","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","test401"
"","501","adminCantCreateUserWithUnappropriatedUsername()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","adminCantCreateUserWithUnappropriatedUsername"
"","1237","userCanGoFromTransferAgainToDashboard()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanGoFromTransferAgainToDashboard"
"","3266","userReceiverSearchesByUsernameButSeeTransactionWithName()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userReceiverSearchesByUsernameButSeeTransactionWithName"
"","7671","userCantTransferWithoutSenderAcc()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferWithoutSenderAcc"
"","682","userIsForbiddenToDeleteUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","userIsForbiddenToDeleteUser"
"","1450","userCantMakeDepositWithInvalidSum(Double, String) [1] sum=5001.0, alterMessage=❌ Please deposit less or equal to 5000$.","","2026-06-17","failed","2026-06-17","","uisenior.makedeposit.MakeDepositNegativeTest","uisenior.makedeposit.MakeDepositNegativeTest","userCantMakeDepositWithInvalidSum"
"","963","userCanGoToTransferAgainClickingButton()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanGoToTransferAgainClickingButton"
"","1249","userCanGoFromTransferAgainToNewTransfer()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanGoFromTransferAgainToNewTransfer"
"","548","adminCanGetAllUsersSuccessfully()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.AdminPositiveTest","apisenior.onlyapi.admin.AdminPositiveTest","adminCanGetAllUsersSuccessfully"
"","1860","userCanSeeTransferOutTransaction()","","2026-06-17","failed","2026-06-17","","uisenior.transferagain.TransferAgainPositiveTest","uisenior.transferagain.TransferAgainPositiveTest","userCanSeeTransferOutTransaction"
"","869","Юзер не может сделать депозит на невалидную сумму [1] invalidAmount=-1.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1752","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","3821","userCantTransferMoneyMoreThanHas()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyNegativeTest","uisenior.transfermoney.TransferMoneyNegativeTest","userCantTransferMoneyMoreThanHas"
"","3031","userCanTransferMoneyToUserWithRecipientName()","","2026-06-17","failed","2026-06-17","","uisenior.transfermoney.TransferMoneyPositiveTest","uisenior.transfermoney.TransferMoneyPositiveTest","userCanTransferMoneyToUserWithRecipientName"
"","575","Юзер не может сменить имя, используя невалидное имя [3] invalidName= , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
