"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Юзер делает депозит","","2026-06-16","skipped","2026-06-16","","apisenior.db.makesdeposit.UserMakesDepositTest","apisenior.db.makesdeposit.UserMakesDepositTest","authUserMakesDeposit"
"","1724","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","495","Юзер не может сменить имя, используя невалидное имя [1] invalidName=Polina  Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userCantChangeName"
"","589","Юзер может сменить имя","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangesNameTest","apisenior.onlyapi.changename.UserChangesNameTest","authUserChangeNameTest"
"","1665","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000 [1] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
"","504","Юзер не может сменить имя, используя невалидное имя [2] invalidName=Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userCantChangeName"
"","1355","discovery 403 transfer","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","user403"
"","604","discovery 401 deposit","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","test401"
"","5090","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","1265","discovery 401 transfer","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","test401Transfer"
"","1593","Юзер не может переводить невалидную сумму при балансе 5000 [2] invalidSum=-1.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
