"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","787","Юзер не может сделать депозит на невалидную сумму [2] invalidAmount=0.0, expectedErrorMessage=Invalid account or amount","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","4499","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","0","Юзер не может сделать депозит на невалидную сумму","","2026-06-16","skipped","2026-06-16","","apisenior.db.makesdeposit.UserMakesDepositNegativeTest","apisenior.db.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1580","Юзер успешно переводит деньги на существующий аккаунт другого юзера","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.transfermoney.UserTransferMoneyTest","userTransfersMoneyToUser"
"","0","Юзер может сменить имя","","2026-06-16","skipped","2026-06-16","","apisenior.db.changename.UserChangesNameTest","apisenior.db.changename.UserChangesNameTest","authUserChangeNameTest"
"","0","Юзер не может сменить имя, используя невалидное имя","","2026-06-16","skipped","2026-06-16","","apisenior.db.changename.UserChangeNameNegativeTest","apisenior.db.changename.UserChangeNameNegativeTest","userChangeName"
"","420","Юзер не может сменить имя, используя невалидное имя [2] invalidName=Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","422","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","421","Юзер не может сменить имя, используя невалидное имя [3] invalidName= , expectedErrorMessage=Name must contain two words with letters only","","2026-06-16","passed","2026-06-16","","apisenior.onlyapi.changename.UserChangeNameNegativeTest","apisenior.onlyapi.changename.UserChangeNameNegativeTest","userChangeName"
"","0","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000","","2026-06-16","skipped","2026-06-16","","apisenior.db.transfermoney.UserTransferNegativeTest","apisenior.db.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
