"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1967","Юзер не может переводить сумму больше 10 000 при балансе больше 10 000 [1] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInsufficientSumToUser"
"","637","Юзер не может сменить имя, используя невалидное имя [4] invalidName=   , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","543","unknownUserCantDeleteUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","unknownUserCantDeleteUser"
"","911","админ не может сменить имя другому юзеру","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeNameOtherUser"
"","964","Юзер не может сделать депозит на невалидную сумму [3] invalidAmount=5001.0, expectedErrorMessage=Deposit amount cannot exceed 5000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","604","adminCantDeleteAlreadyDeletedUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","adminCantDeleteAlreadyDeletedUser"
"","735","userIsForbiddenToDeleteUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","apisenior.onlyapi.admin.negative.DeleteUserNegativeTest","userIsForbiddenToDeleteUser"
"","1960","Юзер не может делать перевод от лица другого юзера","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userCantTransferMoneyUsingOtherUserCredentials"
"","983","Юзер не может сделать депозит на невалидную сумму [2] invalidAmount=0.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","754","userIsForbiddenToCreateUser()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","apisenior.onlyapi.admin.negative.AdminCreateUserNegativeTest","userIsForbiddenToCreateUser"
"","640","Юзер не может сменить имя, используя невалидное имя [3] invalidName= , expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","1784","Юзер не может переводить невалидную сумму при балансе 5000 [1] invalidSum=0.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","630","adminCanGetAllUsersSuccessfully()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.AdminPositiveTest","apisenior.onlyapi.admin.AdminPositiveTest","adminCanGetAllUsersSuccessfully"
"","908","Юзер не может сделать депозит не авторизовавшись","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","test401"
"","1817","Юзер не может сделать депозит на чужой счет [1] expectedErrorMessage=Unauthorized access to account","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesDepositOnOtherUserAccount"
"","1791","Юзер не может переводить невалидную сумму при балансе 5000 [2] invalidSum=-1.0, expectedErrorMessage=Transfer amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","1802","Юзер не может переводить невалидную сумму при балансе 5000 [4] invalidSum=6000.0, expectedErrorMessage=Invalid transfer: insufficient funds or invalid accounts","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","2553","unknownUserCantGetAllUsers()","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","apisenior.onlyapi.admin.negative.GetAllUsersNegativeTest","unknownUserCantGetAllUsers"
"","655","Юзер не может сменить имя, используя невалидное имя [1] invalidName=Polina  Polina, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","979","Юзер не может сделать депозит на невалидную сумму [1] invalidAmount=-1.0, expectedErrorMessage=Deposit amount must be at least 0.01","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","apisenior.onlyapi.user.makesdeposit.UserMakesDepositNegativeTest","userMakesInvalidDeposit"
"","1781","Юзер не может переводить невалидную сумму при балансе 5000 [3] invalidSum=10001.0, expectedErrorMessage=Transfer amount cannot exceed 10000","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","apisenior.onlyapi.user.transfermoney.UserTransferNegativeTest","userTransferInvalidSumToUser"
"","638","Юзер не может сменить имя, используя невалидное имя [5] invalidName=0, expectedErrorMessage=Name must contain two words with letters only","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","apisenior.onlyapi.user.changename.UserChangeNameNegativeTest","userCantChangeName"
"","1552","Юзер переводит деньги с одного своего аккаунта на другой","","2026-06-17","passed","2026-06-17","","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","apisenior.onlyapi.user.transfermoney.UserTransferMoneyTest","userTransferMoneyFromOneAccToAnotherAcc"
